product_image;predicted_label
H7d3c9da51c054afe9ce3596248fa3693a.jpg;central_drive_shaver_not_alike
HTB1LahSeW1s3KVjSZFAq6x_ZXXaY.jpg;spindle_drive_shaver
H74d7b9cd87324f1b8dea9ef16813be8e5.jpg;central_drive_shaver_not_alike
Hb93874be9684456e8c666c696cb0e32a5.jpg;non_rotary_shaver
Hf339b6eb23864f858f7ec6b538581b10P.png_300x300.png;non_rotary_shaver
Hfff93925d7b24e92b4f037dc8c99c87bv.jpg;non_rotary_shaver
H151bef71ae6f45b8a08eb77b4d51c43eC.jpg;non_rotary_shaver
HTB1vjneXyDxK1Rjy1zcq6yGeXXa7.jpg;non_rotary_shaver
HTB1KW_.gTZmx1VjSZFGq6yx2XXa3.jpg;non_rotary_shaver
H0dd8fe522792418c9adb76d274a1f316y.jpg;non_rotary_shaver
Hc943688efe9046329821732b3a9048f8W.jpg;non_rotary_shaver
Hcf1b05eb56eb4bee8e68165cf971b812Y.png_300x300.png;non_rotary_shaver
Hcc7a5e1530af4075b8680f656210216bB.jpg;non_rotary_shaver
H7d9a0ab262e54934b96629d315732ff75.jpg;non_rotary_shaver
H28c16682eea044fa8e9929608c6d7cfbz.jpg;not_shaver_related
HTB1OjSGKeuSBuNjy1Xcq6AYjFXaw.jpg;non_rotary_shaver
Hb016d85da7d54fa48bba90cbdc26f134c.jpg;central_drive_shaver_not_alike
H9408af44cb8e49ada3dfe904fd80852b1.jpg;non_rotary_shaver
Ha26d0f62bb4747cba75004864eaf2802i.jpg;central_drive_shaver_not_alike
H10b1ea73ade84b49ae1b6f251e68ea74q.jpg;non_rotary_shaver
Hb9b5215da5c640049b8c3389a0deb703H.jpg;non_rotary_shaver
Hb9ba2d42333c4d69b92ead428846b582x.jpg;spindle_drive_shaver
HTB1v75cONjaK1RjSZKzq6xVwXXar.jpg;infr_st3d_ar
H75c631cd98304c2c91901bdc6db9d73dj.jpg;non_rotary_shaver
H055c41e310764518b3e6f95856f8811eA.jpg;not_shaver_related
H39b17a3715fb40759e4892cb2a317cdb9.jpg;central_drive_shaver_not_alike
Hfcc8de6022484173b20fd1ff94fe3b042.jpg;infr_st2d_wk_57
Hf767d9e6d3c7484abaa56d9b17ad6dfaA.jpg;spindle_drive_shaver
H8308041c47d94f7dac5f0060bf756a80q.jpg;non_rotary_shaver
H3dc4fdcb9f594505ad5208367edc26f6G.jpg;infr_st2d_wk_57
H020f0a1883b14bcfb6cccf490ec7d7d1H.jpg;central_drive_shaver_not_alike
H35978a9624fc4365a4ddbda9d66ce2b3e.png_300x300.png;not_shaver_related
Hc6be70cb25f34694bfd06e2d26b827f9E.jpg;non_rotary_shaver
HTB1Ii_EXa1s3KVjSZFAq6x_ZXXaz.jpg;non_rotary_shaver
HTB1luflXL1H3KVjSZFHq6zKppXaX.jpg;non_rotary_shaver
HLB1E3BbTCzqK1RjSZFHq6z3CpXa9.jpg;not_shaver_related
Hd1022cc5505a424987e56f5dba950eb78.jpg;not_shaver_related
HTB1qf3JbBxRMKJjy0Fd761ifFXaw.png_300x300.png;non_rotary_shaver
H41327a4e027c48a69985742a7458b0feH.jpg;central_drive_shaver_not_alike
H6ee05958d5f44a8495db3249fc0ab55fv.jpg;central_drive_shaver_not_alike
Hf9c80ae1683342739f0221f4edd19664T.jpg;non_rotary_shaver
Hbc895bd683924fbf9787affe5cf9a69eh.jpg;spindle_drive_shaver
HTB10InBuKGSBuNjSspbq6AiipXa3.jpg;non_rotary_shaver
H1c0b03780eba4ca18f123815fbff7c49M.jpg;non_rotary_shaver
HLB1kYixU6DpK1RjSZFrq6y78VXas.jpg;central_drive_shaver_not_alike
H901a52146c484f9bbbdc9442d53d335dl.jpg;not_shaver_related
H09fb0be966a54e15999667acd209411aM.jpg;central_drive_shaver_not_alike
HTB1vLpmnaagSKJjy0Fa7620dpXaF.png_300x300.png;not_shaver_related
HTB1ksWnazLuK1Rjy0Fh760pdFXaI.png_300x300.png;non_rotary_shaver
Ubb036d41d57e4c69924a902f6e63f2f6L.jpg;infr_st3d_ar
Hb1fc0137b5d54bc8a8ae492993bc3795J.jpg;central_drive_shaver_not_alike
H6a28f882cc9d468689b5be947643d670v.jpg;central_drive_shaver_not_alike
U0c4507bc37644eeba67f6bfdc625d5eeM.jpg;not_shaver_related
H8204e5f73ffd4ca8a3dc6372bcb98d6eC.jpg;non_rotary_shaver
Hc53a0ac1e5434e8b9275eb1e96f6c0c31.jpg;not_shaver_related
Hcd03dad5d98b48eda1aced408a32ae2dn.jpg;spindle_drive_shaver
H6eeb1311a2ae4e5dbbe6cce5c569f11a6.jpg;non_rotary_shaver
H9cbf35750d1c400a8454a347b85843caX.jpg;central_drive_shaver_not_alike
HTB10oneeMZC2uNjSZFnq6yxZpXaN.jpg;infr_st3d_ar
H934f6c1f917341b2961a452ac803bb27L.jpg;not_shaver_related
HTB13YvgbVTM8KJjSZFlq6yO8FXak.jpg;not_shaver_related
Hdd08cec154c347f3baa961d05b535c6do.jpg;not_shaver_related
Hdeb70937ee874b60a576866625f0e415e.jpg;not_shaver_related
H3279c8235b114e51b6e3d17a4bdb25ab2.png_300x300.png;not_shaver_related
H4c9560f0ec9f4a6ba54e239ad5a1e1dca.jpg;non_rotary_shaver
Hfe2629bbf0904c069cf272d2034377a5p.png_300x300.png;non_rotary_shaver
HTB1IYX.r1uSBuNjSsplq6ze8pXaA.jpg;central_drive_shaver_not_alike
HTB1nszlXQL0gK0jSZFAq6AA9pXaG.jpg;spindle_drive_shaver
HTB1H1S1auL2gK0jSZFm7637iXXaa.png_300x300.png;not_shaver_related
H69016ca4b2f2481c8f94df9ec97c2c519.jpg;spindle_drive_shaver
HTB1KkD2PhTpK1RjSZFKq6y2wXXae.jpg;central_drive_shaver_not_alike
H057167a325bb433eb73e807713d1fe77Z.jpg;not_shaver_related
H85df11f3c5554f908f8786218218eb88n.jpg;non_rotary_shaver
HTB1fKuEXULrK1Rjy0Fjq6zYXFXag.jpg;not_shaver_related
Hcf9129035b4b42019a2bb6b3e0a35d364.jpg;non_rotary_shaver
Hfcc83800f60a43578c1567d4b433871b1.png_300x300.png;non_rotary_shaver
U11e39301fc904d03ac03f764020c9b70C.jpg;not_shaver_related
Hee7dadd0770b4e61aea43b7c0e295e719.jpg;non_rotary_shaver
H8749c38a01f4417eaed24b9d7c74b3bcU.jpg;not_shaver_related
HTB1.ZXgKpXXXXaQXFXXq6xXFXXX2.jpg;non_rotary_shaver
H3d7a940251424d4ab66f326f7cb3d7ccE.jpg;non_rotary_shaver
Hc31468d52f6f48998903fb6312cc83c8j.jpg;spindle_drive_shaver
HTB1pYFBXUOWBKNjSZKzq6xfWFXae.jpg;non_rotary_shaver
Hfd47a24655bd4f9ba840d0081df923e9I.jpg;not_shaver_related
H249678aad2074596b535f73786d6b2a3d.jpg;not_shaver_related
H1fa28614ab6046188f8f169293947613N.png_300x300.png;non_rotary_shaver
HTB1t_ZkogfH8KJjy1zc763TzpXaE.png_300x300.png;non_rotary_shaver
H86bcbe286eba4a3c89fd5e2f0a6a2c02e.jpg;non_rotary_shaver
H998ba84c20364c6a9e8b4bd76374dddek.jpg;non_rotary_shaver
Hd1624eee9e174bd19aecdab3f767269ar.jpg;spindle_drive_shaver
Hb2ad3822699042bea148f564ab8853b3q.jpg;non_rotary_shaver
HTB1C2hDXifrK1RjSspbq6A4pFXaq.jpg;non_rotary_shaver
HTB16tw_XcfrK1RkSnb4q6xHRFXaK.jpg;not_shaver_related
HTB1h4fvXJfvK1RjSszhq6AcGFXaP.jpg;non_rotary_shaver
Uae95a8979d614242b081713addd70e74P.jpg;not_shaver_related
Ha132234cb7cf4308ba19bcf58b5ff410V.png_300x300.png;spindle_drive_shaver
U586ec3dd7c354b24b35924601dd56a4co.jpg;non_rotary_shaver
H5e62bb94e48e49ca89286e3173fa7899j.jpg;not_shaver_related
HTB1M9NYgviSBuNkSnhJq6zDcpXaL.jpg;spindle_drive_shaver
HTB1aQAaXxD1gK0jSZFsq6zldVXay.jpg;not_shaver_related
H331339bcfece4056a0e378fe1bbe90dal.jpg;not_shaver_related
Hbdd4b0fee3e1483c9d6f72374a58c00bC.png_300x300.png;not_shaver_related
Hd9b2b835950748f7869145236bc3f3dei.jpg;not_shaver_related
Hc0dd4e0dbdaf4132baebb47e2d38d181C.png_300x300.png;non_rotary_shaver
HTB13xHmaPzuK1RjSspe762iHVXaD.png_300x300.png;non_rotary_shaver
H43324b4ee624419aafdfbdda65cb5c09l.jpg;non_rotary_shaver
HTB1IBoqg8smBKNjSZFs761XSVXaR.png_300x300.png;non_rotary_shaver
HTB1mptnbL5G3KVjSZPx762I3XXa8.png_300x300.png;not_shaver_related
Hccd7ee4fd6a1480bb671ea1d03984bb1d.jpg;non_rotary_shaver
H990d8e61e7bf45c1824dd6361ccc4e4eG.png_300x300.png;spindle_drive_shaver
H88325c1020bc455cad2cb72c00f2707dT.jpg;central_drive_shaver_not_alike
H39027c488adf4cd5a6ffa0d0e473cf55N.jpg;non_rotary_shaver
H0d33ba5aca2e484f87a3dc15bae828a3H.png_300x300.png;non_rotary_shaver
HTB161tQwxGYBuNjy0Fn7605lpXaS.png_300x300.png;non_rotary_shaver
HTB1SzY4bkT2gK0jSZPcq6AKkpXaN.jpg;non_rotary_shaver
H6cffd3ba23f54e3e96e2f09e53d22465D.jpg;central_drive_shaver_not_alike
H7cae55fe7c4b46a6af3d93034f15d9aeo.jpg;non_rotary_shaver
H03afe93521e44436b7b0a006b3130152m.jpg;non_rotary_shaver
Hc84c4ec2649e44acac2747690b49e4fbF.jpg;not_shaver_related
HLB1f60hTSzqK1RjSZFH7623CpXaP.png_300x300.png;central_drive_shaver_not_alike
H9ae45d1a8ab94f5e82884ec384f280bfk.jpg;not_shaver_related
HLB1oI5vROrpK1RjSZFhq6xSdXXaV.jpg;not_shaver_related
HTB1tg4RgQCWBuNjy0Faq6xUlXXa0.jpg;not_shaver_related
HTB1qUKdavfsK1RjSszbq6AqBXXa3.jpg;not_shaver_related
H8f546233645f4ed28778091f9aeb1b9eU.jpg;non_rotary_shaver
H24232a9ef58b43e2b8e2ba9c1fdba286B.jpg;non_rotary_shaver
Hf0a0b2559af2490082c703634d22c483Y.jpg;spindle_drive_shaver
H4cc7fbb56f8e456cb08b9431ce9f8e98g.jpg;not_shaver_related
HTB12ylGlYsrBKNjSZFpq6AXhFXaC.jpg;non_rotary_shaver
H96c09fcce9814c58b2b0aca0d2accbd0M.jpg;non_rotary_shaver
Hab9d5dbec3604c44a1e1be3d7ea8cd3cp.jpg;not_shaver_related
Hb61656b57cc043b389b9ede8e67f50f5y.jpg;shaving_heads_only
HTB14e2HXUT1gK0jSZFhq6yAtVXaz.jpg;non_rotary_shaver
HTB1bYWOKqmWBuNjy1Xaq6xCbXXax.jpg;central_drive_shaver_not_alike
H61fc5661938b4ce2a73c08f03f013ce0k.jpg;spindle_drive_shaver
HTB1UIGMKXuWBuNjSszbq6AS7FXaY.jpg;non_rotary_shaver
H590b91e6d6424e39a57631415e160bd8e.jpg;non_rotary_shaver
H80279759b3b94a688d506e8222117e96O.jpg;non_rotary_shaver
HTB10cNjXODxK1RjSsph762HrpXa8.png_300x300.png;spindle_drive_shaver
HTB15AHPHpXXXXXcXXXXq6xXFXXX8.jpg;non_rotary_shaver
HTB1g9Vnl5CYBuNkSnaVq6AMsVXab.jpg;infr_st2d_wk_57
H7365d711abe544b18c5ebcef11eef070o.jpg;not_shaver_related
Hc2c7d60c76644c499688079e67891316E.jpg;spindle_drive_shaver
Hfc0177098d424253a4c543edd90db47ea.jpg;shaving_heads_only
He3016aab707e434bb092be6908840434B.jpg;shaving_heads_only
H1b78fdabc81249d8926dab7e870e9218w.jpg;shaving_heads_only
H0170227cdecb4117b6dace25e6a5ddefU.jpg;not_shaver_related
H9ab299613afb437eb0f31f909f34df32H.jpg;spindle_drive_shaver
H83f876c56ca14df1b67c8582dc1791fav.jpg;spindle_drive_shaver
Hec9b62e4321648f1b95a8f9bc75819a3C.jpg;non_rotary_shaver
Hdd302e5324ec469a97ba521cd7037aa73.jpg;non_rotary_shaver
H91a84ca536f24894ae62c37747ec5529f.jpg;non_rotary_shaver
H4174c6d215b44cdd9584f2e6d2d36588Z.jpg;shaving_heads_only
Hf8dff80aacf843fa9f5fb39ffae6d6d95.jpg;central_drive_shaver_not_alike
HTB1jqFxaNn1gK0jSZKPq6xvUXXag.jpg;not_shaver_related
He10b02dc6b8a477597af634e1a629293B.jpg;non_rotary_shaver
HTB1fUskcBOD3KVjSZFFq6An9pXaI.jpg;non_rotary_shaver
H65b4ea918f61438385f48b25f45e0d6d2.jpg;not_shaver_related
Hced8b57bbc3840058510d90aa810e7a2P.jpg;non_rotary_shaver
H7f5883d0f1d54e8083b0745f38b5190fD.jpg;central_drive_shaver_not_alike
HTB1c0amXPnuK1RkSmFPq6AuzFXao.jpg;not_shaver_related
Hcd1506569eda4e79a926e64d3a02a2e3f.jpg;non_rotary_shaver
H6bf2b790a17747feb0fc99a4c33f4519l.jpg;infr_st2d_wk_57
He5ae1b2ad4f84664b8a5d1835e2c33fcC.jpg;non_rotary_shaver
H86ade2d6edaa460ebf37eb89984832ffY.jpg;not_shaver_related
H4c7c1148e1df4e95bd92be616e3dd8dcs.jpg;non_rotary_shaver
H4fba618acc32493a92188389a73172a41.jpg;non_rotary_shaver
Hf55dfaef0c19419fb0da5c523c649f57Y.jpg;non_rotary_shaver
U424ce43079b945059dcd7d11ee144d506.jpg;spindle_drive_shaver
H34545b3b6abf4bbea5e6ad81172fb3deD.png_300x300.png;central_drive_shaver_not_alike
Hf4a1ed32d97641c88513f65b00c75396S.jpg;central_drive_shaver_not_alike
H40e7c525d0774565aa43b66ae732ad5dc.jpg;not_shaver_related
He11cc2ffca5a40e698da19f5f5a8eba0Q.jpg;non_rotary_shaver
Hdf9071d480b24b1b9f673ac4ecfd68b8Z.jpg;non_rotary_shaver
HTB1bsp9db2pK1RjSZFsq6yNlXXa5.jpg;not_shaver_related
H8811f884ea3043f9a0f28432f42d86e3U.jpg;spindle_drive_shaver
Ha51652f95aba47c6b6fe668e341d48d0J.jpg;spindle_drive_shaver
H81cdb461e915481eab0cb07872330659N.jpg;non_rotary_shaver
Hb63fb784153c4ad6bcd91c27ab5334a67.jpg;spindle_drive_shaver
Hb36b9e9f71804454ab3be5219045a6e9t.jpg;not_shaver_related
H18ce95d9ffb54a4f8a08f57dcf5f97bcK.jpg;central_drive_shaver_not_alike
H0817ffeb5e944ee0ac6b58a8d1c5bc0dH.jpg;infr_st3d_ar
HTB1bof_aY3nBKNjSZFMq6yUSFXaH.jpg;spindle_drive_shaver
HTB1TodRXpY7gK0jSZKzq6yikpXa4.jpg;non_rotary_shaver
